인프라_카테고리,인프라_이름,도시,행정구역
상권,케이지큐지(KZQZ),서울,관악구
상권,스테이보드게임카페,서울,관악구
상권,클라스푸드,서울,관악구
상권,봉구비어 사당역3호점,서울,관악구
상권,전주현대옥 신림역점,서울,관악구
상권,자매멸치국수,서울,관악구
상권,이태원겐지스,서울,관악구
상권,관악문화원도서관 구내식당,서울,관악구
상권,추억의통치킨,서울,관악구
상권,코코이이,서울,관악구
상권,막불감동,서울,관악구
상권,호남식당,서울,관악구
상권,해물나라,서울,관악구
상권,락앤롤,서울,관악구
상권,형제닭발,서울,관악구
상권,정통집 샤로수길점,서울,관악구
상권,양마니,서울,관악구
상권,참참치킨 서울대입구역점,서울,관악구
상권,수유다래함박스텍 신림점,서울,관악구
상권,세컨스페이스,서울,관악구
상권,텐진 야타이,서울,관악구
상권,한솥도시락 신림양지병원점,서울,관악구
상권,불타는 꼬꼬발 샤로수길,서울,관악구
상권,팡팡7080호프타운,서울,관악구
상권,노랑통닭 서울대점,서울,관악구
상권,씨엘로,서울,관악구
상권,백채김치찌개 신림점,서울,관악구
상권,실비집,서울,관악구
상권,성민양꼬치,서울,관악구
상권,서울대교수회관,서울,관악구
상권,서울대교수회관,서울,관악구
상권,마리아쥬제이,서울,관악구
상권,하나감자탕2,서울,관악구
상권,퍼플(purple),서울,관악구
상권,황기순손칼국수 난곡점,서울,관악구
상권,곤지암할매소머리국밥왕갈비탕,서울,관악구
상권,시골집청국장,서울,관악구
상권,푸디스트 (주)아름드리,서울,관악구
상권,옥분이,서울,관악구
상권,똥강아지들,서울,관악구
상권,섹시한떡볶이,서울,관악구
상권,호랑이면,서울,관악구
상권,안녕베트남,서울,관악구
상권,스폰서,서울,관악구
상권,쁘이치킨,서울,관악구
상권,플랜씨커피하우스,서울,관악구
상권,다모아,서울,관악구
상권,까치포차,서울,관악구
상권,달곱,서울,관악구
상권,사계절청보리밥,서울,관악구
상권,파이팅,서울,관악구
상권,감나무골,서울,관악구
상권,bhc낙성대점,서울,관악구
상권,통닭가왕,서울,관악구
상권,고래감자탕,서울,관악구
상권,서서갈비 신림점,서울,관악구
상권,소문난순대국,서울,관악구
상권,지리산삼계탕,서울,관악구
상권,Lumpen(룸펜),서울,관악구
상권,피자엠(PIZZA M),서울,관악구
상권,숯불에 고기한점,서울,관악구
상권,그린눈,서울,관악구
상권,손큰형제갈비찜,서울,관악구
상권,예와술,서울,관악구
상권,더블플레이치킨 보라매점,서울,관악구
상권,현포차,서울,관악구
상권,숨,서울,관악구
상권,행복한맛집,서울,관악구
상권,믹스앤테이블(Mix&Table),서울,관악구
상권,親親(친친),서울,관악구
상권,마부 마라탕,서울,관악구
상권,디저트39 서울대입구점,서울,관악구
상권,블룸테이블,서울,관악구
상권,02비어,서울,관악구
상권,용강양꼬치,서울,관악구
상권,탁배기집,서울,관악구
상권,(주)내자리에프씨 카페내자리(서울대점),서울,관악구
상권,대들보 만원포차,서울,관악구
상권,노랑통닭 청림점,서울,관악구
상권,장충동영양족발,서울,관악구
상권,국전,서울,관악구
상권,위버커피,서울,관악구
상권,원조동원오리닭백숙,서울,관악구
상권,한우정육마당,서울,관악구
상권,백주부찹쌀순대,서울,관악구
상권,올리브그린,서울,관악구
상권,"산천냉면,왕갈비탕",서울,관악구
상권,전주전집,서울,관악구
상권,도토리면옥,서울,관악구
상권,커피버넷(COFFEE BURNETT),서울,관악구
상권,먹깨비김밥만두,서울,관악구
상권,라밤바,서울,관악구
상권,카미사토,서울,관악구
상권,배부장찌개 신림점,서울,관악구
상권,싱싱해물나라 서울대점,서울,관악구
상권,봉일사랑채,서울,관악구
상권,빽다방 관악구청점,서울,관악구
상권,후라이드참잘하는집 신림점,서울,관악구
상권,어도아구찜,서울,관악구
상권,부원,서울,관악구
상권,제주보쌈,서울,관악구
상권,우디가스트로,서울,관악구
상권,메리네 정원,서울,관악구
상권,홍콩반점0410 사당역점,서울,관악구
상권,이팔길칠공,서울,관악구
상권,롯데컬처웍스(주)롯데시네마 신림,서울,관악구
상권,스윗밸런스 샤로수점,서울,관악구
상권,씨브라더스,서울,관악구
상권,투바이,서울,관악구
상권,피자나라 치킨공주,서울,관악구
상권,백채 낙성대점,서울,관악구
상권,처갓집양념치킨 행운점,서울,관악구
상권,마뇨떡볶이,서울,관악구
상권,미가,서울,관악구
상권,주깨비,서울,관악구
상권,리춘시장 샤로수길지점,서울,관악구
상권,모리(Moree),서울,관악구
상권,홍양꼬치,서울,관악구
상권,남빙고 생(生)맥주,서울,관악구
상권,골드식당,서울,관악구
상권,큰손,서울,관악구
상권,덕이네,서울,관악구
상권,고릴라수제버거＆컵밥,서울,관악구
상권,BHC 봉천청룡점,서울,관악구
상권,더멜팅팟,서울,관악구
상권,파스타82,서울,관악구
상권,칼포니치킨 HOF(호프),서울,관악구
상권,"옛골보리밥,쭈꾸미",서울,관악구
상권,두산커피호프,서울,관악구
상권,본화로,서울,관악구
상권,로향샤브샤브&마라탕,서울,관악구
상권,우리식당,서울,관악구
상권,우곱창,서울,관악구
상권,(주)농협유통 두레미담 서울대2호점,서울,관악구
상권,강릉형제장칼국수,서울,관악구
상권,청주댁,서울,관악구
상권,이가과배기,서울,관악구
상권,노다지,서울,관악구
상권,수초밥,서울,관악구
상권,왕돈까스왕냉면,서울,관악구
상권,텐카이핀,서울,관악구
상권,이상범스시,서울,관악구
상권,스윙(Swing),서울,관악구
상권,칸토뮤직카페2호,서울,관악구
상권,포인트하우스,서울,관악구
상권,통큰시장탕수육,서울,관악구
상권,학,서울,관악구
상권,물찬조개,서울,관악구
상권,봉스쭈꾸미,서울,관악구
상권,도깨비포차,서울,관악구
상권,수염아저씨,서울,관악구
상권,태양사우나식당,서울,관악구
상권,순곱동주 본점,서울,관악구
상권,김창일스시,서울,관악구
상권,어사출또 서울대입구역점,서울,관악구
상권,와보라고,서울,관악구
상권,고기한판,서울,관악구
상권,텐,서울,관악구
상권,미스터피자 신림녹두점,서울,관악구
상권,아이엠카페(IM CAFE),서울,관악구
상권,바르닭치킨,서울,관악구
상권,만두작만두작,서울,관악구
상권,산마루,서울,관악구
상권,명태랑족발이랑,서울,관악구
상권,선짜장,서울,관악구
상권,온정돈까스,서울,관악구
상권,정성이가득한집밥,서울,관악구
상권,달콩커피,서울,관악구
상권,BHC 관악신대방역점,서울,관악구
상권,우정식당,서울,관악구
상권,TOP(탑),서울,관악구
상권,숙주...그놈,서울,관악구
상권,뱅뱅돈가스,서울,관악구
상권,우성이네,서울,관악구
상권,봉된장,서울,관악구
상권,기막힌고기_탕&찌개전문점,서울,관악구
상권,도모야,서울,관악구
상권,맛들의잔치,서울,관악구
상권,다이히로,서울,관악구
상권,아줌마국수집,서울,관악구
상권,역전대지,서울,관악구
상권,엄마손밥상,서울,관악구
상권,패밀리치킨,서울,관악구
상권,스쿨푸드딜리버리 서울대점,서울,관악구
상권,풍천민물장어,서울,관악구
상권,아가씨김밥,서울,관악구
상권,felicita,서울,관악구
상권,바로김밥,서울,관악구
상권,진커피호프,서울,관악구
상권,순이네불족발,서울,관악구
상권,덕봉식당,서울,관악구
상권,cafe人 (카페인),서울,관악구
상권,차르도르 애견카페&펫살롱,서울,관악구
상권,후라이드참잘하는집 봉천점,서울,관악구
상권,우지커피 신림역점,서울,관악구
상권,로앤하이 봉천점,서울,관악구
상권,웨스트브릿지,서울,관악구
상권,정성,서울,관악구
상권,미가정맑은곰탕,서울,관악구
상권,201푸드,서울,관악구
상권,태양식당,서울,관악구
상권,커피가달고나,서울,관악구
상권,김한정의 격포소곱창 서울대입구역점,서울,관악구
상권,참한 감자탕,서울,관악구
상권,야작(野酌),서울,관악구
상권,간이역 왕노가리&호프,서울,관악구
상권,오월의 김밥,서울,관악구
상권,시스타,서울,관악구
상권,세렌디피티,서울,관악구
상권,쨍하고회뜰날,서울,관악구
상권,해담김밥,서울,관악구
상권,진아구 낙성대점,서울,관악구
상권,돌초밥,서울,관악구
상권,남도묵은지맛집,서울,관악구
상권,몽중인,서울,관악구
상권,미남참치,서울,관악구
상권,장보고순대국,서울,관악구
상권,카페녹다,서울,관악구
상권,신전떡볶이 (관악점),서울,관악구
상권,밥뚝딱 봉천점,서울,관악구
상권,주식회사 러쉬딜리버리,서울,관악구
상권,장흥집,서울,관악구
상권,부여집,서울,관악구
상권,소문난김밥쟁이,서울,관악구
상권,박효신닭꼬치,서울,관악구
상권,산골,서울,관악구
상권,부어치킨 중앙시장점,서울,관악구
상권,중앙순대,서울,관악구
상권,대박집,서울,관악구
상권,즉석떡볶이 달쫀,서울,관악구
상권,구구족(봉천역점),서울,관악구
상권,천우식당,서울,관악구
상권,지은이네맛집,서울,관악구
상권,서울김밥,서울,관악구
상권,역전할머니맥주,서울,관악구
상권,명가진곰탕,서울,관악구
상권,남원골추어탕,서울,관악구
상권,폼나게살기,서울,관악구
상권,쭈앤쭈,서울,관악구
상권,오구쌀피자 청림푸르지오점,서울,관악구
상권,샤로스톤,서울,관악구
상권,보담치킨,서울,관악구
상권,탐라포차 서울대입구역점,서울,관악구
상권,충남식당,서울,관악구
상권,Chef(쉐프)초밥을부탁해,서울,관악구
상권,어사출또 신대방점,서울,관악구
상권,어사출또 신대방점,서울,관악구
상권,콩심 난곡점,서울,관악구
상권,명성족발,서울,관악구
상권,와봉한우곰탕,서울,관악구
상권,치킨가,서울,관악구
상권,오뎅판다,서울,관악구
상권,신선포차,서울,관악구
상권,어부도시,서울,관악구
상권,고래감자탕 신림점,서울,관악구
상권,쌀롱드북,서울,관악구
상권,타이앤믹스,서울,관악구
상권,파이브다이닝(5 Dining),서울,관악구
상권,하우츠마라탕,서울,관악구
상권,고시칼국수,서울,관악구
상권,은행나무집,서울,관악구
상권,모다모다,서울,관악구
상권,딱좋아,서울,관악구
상권,도운 팻 카페,서울,관악구
상권,신림닭꼬치,서울,관악구
상권,GlassBar(글라스바),서울,관악구
상권,페리카나치킨 신림현대점,서울,관악구
상권,미&찬,서울,관악구
상권,화로숯불구이 돈마을,서울,관악구
상권,장터순대국감자탕,서울,관악구
상권,BBQ 난곡점,서울,관악구
상권,왕십리곱창,서울,관악구
상권,왕돈까스&왕냉면 봉천점,서울,관악구
상권,더고기 서울대맛집,서울,관악구
상권,커피만 녹두거리점,서울,관악구
상권,BHC 신림당곡점,서울,관악구
상권,일구칠구매운탕쭈꾸미,서울,관악구
상권,전설의옛날통닭(신림점),서울,관악구
상권,원주골돌솥추어탕,서울,관악구
상권,마왕마라탕,서울,관악구
상권,나의집,서울,관악구
상권,할매네식당,서울,관악구
상권,더오믈렛,서울,관악구
상권,엘따뻬오,서울,관악구
상권,두찜 신림점,서울,관악구
상권,불불이불닭발 왕십리불막창,서울,관악구
상권,신사수산,서울,관악구
상권,떼루와 서울대입구역점,서울,관악구
상권,주식회사 오렌다트펍,서울,관악구
상권,본도시락 신림점,서울,관악구
상권,KFC 서울대입구역점,서울,관악구
상권,cafe25k,서울,관악구
상권,새우당,서울,관악구
상권,라면&덮밥,서울,관악구
상권,술이남,서울,관악구
상권,관악프라자사우나식당,서울,관악구
상권,공주분식,서울,관악구
상권,무삥과팟타이,서울,관악구
